"index","slope","rsquared"
1,13.9899992348433,0.907930046398579
2,41.4233207088528,0.862580167614469
3,30.8190856777176,0.924345347247116
4,9.55975870055053,0.723821292143606
5,29.1530274985713,0.648268676114422
6,141.403657520435,0.859709352102429
7,15.0711761209362,0.903344536494108
8,10.816336278893,0.941036210413116
9,21.8622726028476,0.92388152654053
10,30.6044715687481,0.962443895435144
11,16.8565924420199,0.901434239455682
12,56.3729304973877,0.993362601338542
13,43.0748979155936,0.982790834135472
14,21.3273007562808,0.814798685276306
15,12.8016391309338,0.999846880347754
16,12.2815156884785,0.821344254627879
17,23.8273902624918,0.928752342087828
18,12.478656674775,0.969815719311477
19,17.2128018727269,0.827321824377643
20,11.4046050308339,0.926124342823634
21,27.3581383597274,0.818561367107749
22,25.7022968009908,0.662428256883001
23,21.6497735386403,0.998381643040894
24,14.093296887424,0.88728345467994
25,15.7891243777663,0.976139459515021
26,8.95918770426187,0.661717878723735
27,21.4556834275397,0.963330634080411
28,5.33511276633974,0.913193718909395
29,13.7269263577779,0.830129042170024
30,22.9114495560194,0.884040252467459
31,23.0068863121195,0.990690346410715
32,15.9831551113078,0.946418156809999
33,3.13590816595646,0.640207396282734
34,17.9370636620254,0.973464136860124
35,5.61233659702712,0.992832713227214
36,44.5907162908965,0.817060596553649
37,71.9178082191744,0.934028867273314
38,53.9503445460339,0.999687886434479
39,27.708178589652,0.849788752872777
40,23.1847958669997,0.963303313992519
41,16.8951453171837,0.891253975884795
42,70.7992103143153,0.915728195300023
43,13.8935214556585,0.906239729719768
44,9.06955474942135,0.858307475252763
45,18.6432288658787,0.994569238211498
46,12.0185148150833,0.809367504161497
47,17.1777941481091,0.975019903155898
48,21.4755673139551,0.975363774088719
49,10.1045147170389,0.935770817868901
50,5.47269682299381,0.935890427816661
51,11.0688635403464,0.940225728687267
52,172.249647390675,0.84779801259822
53,12.2407082541078,0.811151155029878
54,40.3909189290555,0.979232631623723
55,21.3395987470313,0.984392472346376
56,22.1559936338391,0.979940045943306
57,122.328145665544,0.976292102752348
58,40.6710349949878,0.985987153319907
59,28.6153260128965,0.888983297617839
60,41.9630156472274,0.825403098324355
61,21.3078117644984,0.999212591935618
62,54.4163852825307,0.675862784301258
63,12.3942721509669,0.923160741997857
64,14.3551010265279,0.99913613680095
65,12.8768174089526,0.828395623283109
66,34.2097971343538,0.990718743925997
67,15.4499191780485,0.962882462948428
68,11.724033113681,0.794253728530244
69,102.906838427728,0.788614807084809
70,23.4452633526005,0.864019791413658
71,18.3295078738449,0.995995920866871
72,24.7635457144952,0.640297612636992
73,16.9907209103985,0.991876725678897
74,12.6274731684434,0.960131476213595
75,6.28037447069882,0.973462169354156
76,11.4781240643117,0.999596208091484
77,3.72090766870187,0.871629187701062
78,5.28153642950515,0.999715339105312
79,6.2106203090281,0.811248129106939
80,25.2242809186312,0.756102334816521
